SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,January-24-2024,Single Family Residential,345 Farallone Ave,Fircrest,WA,98466,480000,3,2.0,Regents Park,2270,5100,1945,,211,,Sold,,,https://www.redfin.com/WA/Fircrest/345-Farallone-Ave-98466/home/2957426,NWMLS as Distributed by MLS Grid,2180401,N,Y,47.238064,-122.5092582
PAST SALE,May-31-2022,Single Family Residential,3311 69th Avenue Ct W,University Place,WA,98466,860000,3,2.5,University Place,2343,4500,2020,,367,138,Sold,,,https://www.redfin.com/WA/University-Place/3311-69th-Avenue-Ct-W-98466/home/170223002,NWMLS as Distributed by MLS Grid,1897331,N,Y,47.22963,-122.529288
PAST SALE,April-7-2023,Single Family Residential,3413 69th Avenue Ct W,University Place,WA,98466,925000,4,3.0,University Place,2856,6329,2020,,324,136,Sold,,,https://www.redfin.com/WA/University-Place/3413-69th-Avenue-Ct-W-98466/home/168983756,NWMLS as Distributed by MLS Grid,2029787,N,Y,47.2286197,-122.5296374
PAST SALE,June-10-2022,Single Family Residential,6921 44th St W,University Place,WA,98466,720000,4,2.0,University Place,2307,10890,1965,,312,,Sold,,,https://www.redfin.com/WA/University-Place/6921-44th-St-W-98466/home/2468559,NWMLS as Distributed by MLS Grid,1898307,N,Y,47.2175554,-122.5302819
PAST SALE,February-12-2024,Single Family Residential,4702 89th Ave W,University Place,WA,98466,510000,3,2.0,University Place,1445,7351,1972,,353,19,Sold,,,https://www.redfin.com/WA/Tacoma/4702-89th-Ave-W-98466/home/2801709,NWMLS as Distributed by MLS Grid,2163335,N,Y,47.2140263,-122.5555514
PAST SALE,February-22-2023,Single Family Residential,1318 Mar Vista Dr,Fircrest,WA,98466,620000,4,3.0,Fircrest,2436,10625,1970,,255,,Sold,,,https://www.redfin.com/WA/Fircrest/1318-Mar-Vista-Dr-98466/home/2959881,NWMLS as Distributed by MLS Grid,1990318,N,Y,47.2217447,-122.5196456
PAST SALE,September-12-2022,Single Family Residential,3520 63rd Ave W,University Place,WA,98466,620000,3,2.5,University Place,2540,9000,1967,,244,,Sold,,,https://www.redfin.com/WA/Fircrest/3520-63rd-Ave-W-98466/home/2796786,NWMLS as Distributed by MLS Grid,1996923,N,Y,47.2275508,-122.5213218
PAST SALE,August-2-2023,Single Family Residential,964 Altadena Dr,Fircrest,WA,98466,775000,3,2.5,Fircrest,2289,15001,2008,,339,,Sold,,,https://www.redfin.com/WA/Fircrest/964-Altadena-Dr-98466/home/17384841,NWMLS as Distributed by MLS Grid,2147606,N,Y,47.2294563,-122.5088315
PAST SALE,February-24-2023,Single Family Residential,7401 24th St W,University Place,WA,98466,425000,2,1.5,University Place,1576,11250,1958,,270,,Sold,,,https://www.redfin.com/WA/University-Place/7401-24th-St-W-98466/home/2461479,NWMLS as Distributed by MLS Grid,2034147,N,Y,47.2388065,-122.5357933
PAST SALE,December-11-2023,Single Family Residential,1078 11th Tee #14,Fircrest,WA,98466,770000,2,2.5,Fircrest,1947,7087,2020,,395,250,Sold,,,https://www.redfin.com/WA/Fircrest/1078-11th-Tee-Dr-98466/unit-14/home/172734539,NWMLS as Distributed by MLS Grid,2185381,N,Y,47.2378624,-122.5189966
PAST SALE,August-12-2022,Single Family Residential,4510 68th Ave W,University Place,WA,98466,575000,3,1.5,University Place,1436,9720,1963,,400,,Sold,,,https://www.redfin.com/WA/University-Place/4510-68th-Ave-W-98466/home/2823970,NWMLS as Distributed by MLS Grid,1983020,N,Y,47.2158954,-122.5280107
PAST SALE,June-22-2022,Single Family Residential,6320 Gregory St W,University Place,WA,98466,450000,4,2.0,University Place,2826,14868,1960,,159,,Sold,,,https://www.redfin.com/WA/University-Place/6320-Gregory-St-W-98466/home/2796785,NWMLS as Distributed by MLS Grid,1957802,N,Y,47.227083,-122.5221242
PAST SALE,February-24-2022,Single Family Residential,6808 37th Street Ct W,University Place,WA,98466,725000,3,2.0,University Place,1906,5725,2011,,380,150,Sold,,,https://www.redfin.com/WA/University-Place/6808-37th-Street-Ct-W-98466/home/23421644,NWMLS as Distributed by MLS Grid,1894894,N,Y,47.2229164,-122.5276325
PAST SALE,July-21-2023,Single Family Residential,7550 Sunset Cir W,University Place,WA,98466,408550,3,1.0,University Place,1288,6660,1958,,317,,Sold,,,https://www.redfin.com/WA/University-Place/7550-Sunset-Cir-W-98466/home/2936326,NWMLS as Distributed by MLS Grid,2142283,N,Y,47.2374163,-122.5402132
PAST SALE,April-19-2023,Single Family Residential,541 Forrest Park Dr,Fircrest,WA,98466,585000,4,2.5,Fircrest,2366,11475,1963,,247,,Sold,,,https://www.redfin.com/WA/Fircrest/541-Forrest-Park-Dr-98466/home/2796968,NWMLS as Distributed by MLS Grid,2057907,N,Y,47.2307274,-122.5122626
PAST SALE,January-10-2023,Single Family Residential,2408 Day Island Blvd W,University Place,WA,98466,2100000,4,2.0,Day Island,2310,12607,1918,,909,,Sold,,,https://www.redfin.com/WA/University-Place/2408-Day-Island-Blvd-W-98466/home/2780444,NWMLS as Distributed by MLS Grid,2028658,N,Y,47.2375031,-122.5626801
PAST SALE,June-8-2023,Single Family Residential,342 Del Monte Ave,Fircrest,WA,98466,650000,3,2.0,Fircrest,2003,11000,1941,,325,,Sold,,,https://www.redfin.com/WA/Fircrest/342-Del-Monte-Ave-98466/home/2957236,NWMLS as Distributed by MLS Grid,2125545,N,Y,47.2383013,-122.5121452
PAST SALE,December-29-2023,Single Family Residential,1208 Buena Vista Ave,Fircrest,WA,98466,624510,3,2.0,Fircrest,1698,10701,1966,,368,,Sold,,,https://www.redfin.com/WA/Fircrest/1208-Buena-Vista-Ave-98466/home/2989229,NWMLS as Distributed by MLS Grid,2187947,N,Y,47.2238078,-122.5154293
PAST SALE,July-18-2022,Single Family Residential,1112 Panorama Dr,Fircrest,WA,98466,635000,4,2.0,Fircrest,1840,9775,1969,,345,,Sold,,,https://www.redfin.com/WA/Fircrest/1112-Panorama-Dr-98466/home/2959850,NWMLS as Distributed by MLS Grid,1971833,N,Y,47.2243621,-122.5193075
PAST SALE,April-28-2023,Single Family Residential,1040 Fir Park Ln,Fircrest,WA,98466,625000,4,2.0,Fircrest,2650,10800,1955,,236,,Sold,,,https://www.redfin.com/WA/Fircrest/1040-Fir-Park-Ln-98466/home/2796309,NWMLS as Distributed by MLS Grid,2062902,N,Y,47.2303579,-122.5179919
PAST SALE,June-29-2023,Single Family Residential,3606 Soundview Dr W,University Place,WA,98466,1500000,4,2.5,University Place,4483,15750,1979,,335,,Sold,,,https://www.redfin.com/WA/University-Place/3606-Soundview-Dr-W-98466/home/2968088,NWMLS as Distributed by MLS Grid,2076584,N,Y,47.2259868,-122.5627578
PAST SALE,July-14-2022,Single Family Residential,8306 42nd St W,University Place,WA,98466,785000,4,2.5,Curtis,2457,9135,1975,,319,,Sold,,,https://www.redfin.com/WA/University-Place/8306-42nd-St-W-98466/home/2832072,NWMLS as Distributed by MLS Grid,1956642,N,Y,47.2191694,-122.548347
PAST SALE,July-31-2023,Single Family Residential,8210 35th St W,University Place,WA,98466,535000,3,1.5,University Place,1572,7678,1955,,340,,Sold,,,https://www.redfin.com/WA/University-Place/8210-35th-St-W-98466/home/2987682,NWMLS as Distributed by MLS Grid,2134796,N,Y,47.2278191,-122.5471052
PAST SALE,March-15-2022,Single Family Residential,2311 Mountain View Ave W,University Place,WA,98466,705000,2,2.0,University Place,1270,7500,1943,,555,,Sold,,,https://www.redfin.com/WA/University-Place/2311-Mtn-View-Ave-W-98466/home/2462219,NWMLS as Distributed by MLS Grid,1886448,N,Y,47.2385103,-122.5420633
PAST SALE,September-15-2022,Single Family Residential,4518 82nd Avenue Ct W,University Place,WA,98466,675000,3,2.5,University Place,1837,9520,1989,,367,,Sold,,,https://www.redfin.com/WA/University-Place/4518-82nd-Avenue-Ct-W-98466/home/2919399,NWMLS as Distributed by MLS Grid,1977576,N,Y,47.215933,-122.547153
PAST SALE,October-6-2023,Single Family Residential,540 Monterey Ln,Fircrest,WA,98466,775000,4,2.0,Fircrest,1980,11475,1962,,391,,Sold,,,https://www.redfin.com/WA/Fircrest/540-Monterey-Ln-98466/home/2796964,NWMLS as Distributed by MLS Grid,2163509,N,Y,47.2311934,-122.5122688
PAST SALE,January-25-2024,Single Family Residential,3128 Sunset Dr W,University Place,WA,98466,489000,5,1.5,University Place,2376,11400,1958,,206,,Sold,,,https://www.redfin.com/WA/University-Place/3128-Sunset-Dr-W-98466/home/2920345,NWMLS as Distributed by MLS Grid,2190519,N,Y,47.2306025,-122.5455793
PAST SALE,January-17-2023,Single Family Residential,118 Eldorado Ave,Fircrest,WA,98466,612500,3,2.0,Fircrest,3302,13750,1942,,185,,Sold,,,https://www.redfin.com/WA/Fircrest/118-Eldorado-Ave-98466/home/2957257,NWMLS as Distributed by MLS Grid,2021296,N,Y,47.2421379,-122.5109365
PAST SALE,March-24-2022,Single Family Residential,549 Alameda Ave,Fircrest,WA,98466,700000,4,2.0,Fircrest,1934,8250,1956,,362,,Sold,,,https://www.redfin.com/WA/Fircrest/549-Alameda-Ave-98466/home/2957896,NWMLS as Distributed by MLS Grid,1896152,N,Y,47.2340545,-122.5160105
PAST SALE,November-4-2022,Single Family Residential,8451 S 19th St,Tacoma,WA,98466,475000,2,2.0,Narrows,1552,10800,1949,,306,,Sold,,,https://www.redfin.com/WA/Tacoma/8451-S-19th-St-98466/home/2456295,NWMLS as Distributed by MLS Grid,2006591,N,Y,47.2429537,-122.5529102
PAST SALE,August-21-2023,Single Family Residential,109 Farallone Ave,Fircrest,WA,98466,469000,2,1.0,Fircrest,1160,5500,1932,,404,,Sold,,,https://www.redfin.com/WA/Fircrest/109-Farallone-Ave-98466/home/2957401,NWMLS as Distributed by MLS Grid,2142682,N,Y,47.2423852,-122.5091752
PAST SALE,July-20-2023,Single Family Residential,3724 72nd Avenue Ct W,University Place,WA,98466,700000,3,2.5,University Place,1700,12526,1982,,412,,Sold,,,https://www.redfin.com/WA/University-Place/3724-72nd-Avenue-Ct-W-98466/home/2997626,NWMLS as Distributed by MLS Grid,2125751,N,Y,47.2233675,-122.5338115
PAST SALE,July-29-2022,Single Family Residential,6114 47th Street Ct W,University Place,WA,98466,600000,4,3.0,University Place,1647,10800,1972,,364,,Sold,,,https://www.redfin.com/WA/University-Place/6114-47th-Street-Ct-W-98466/home/2933396,NWMLS as Distributed by MLS Grid,1961685,N,Y,47.2139045,-122.5194207
PAST SALE,December-13-2023,Single Family Residential,1007 Rosewood Ln,Fircrest,WA,98466,720000,4,3.0,Fircrest,2896,9600,1962,,249,,Sold,,,https://www.redfin.com/WA/Fircrest/1007-Rosewood-Ln-98466/home/2900810,NWMLS as Distributed by MLS Grid,2180488,N,Y,47.2280605,-122.5163712
PAST SALE,June-30-2023,Single Family Residential,709 Pasadena Ave,Fircrest,WA,98466,625000,3,2.0,Fircrest,2280,7350,1952,,274,,Sold,,,https://www.redfin.com/WA/Fircrest/709-Pasadena-Ave-98466/home/2957744,NWMLS as Distributed by MLS Grid,2070083,N,Y,47.2334968,-122.5106434
PAST SALE,October-20-2022,Single Family Residential,4415 64th Ave W,Tacoma,WA,98466,760000,4,2.5,University Place,2269,11550,1983,,335,,Sold,,,https://www.redfin.com/WA/University-Place/4415-64th-Ave-W-98466/home/2959891,NWMLS as Distributed by MLS Grid,1997633,N,Y,47.2165131,-122.5216515
PAST SALE,December-22-2023,Single Family Residential,2019 Sunset Dr W,University Place,WA,98466,880000,3,2.0,University Place,2644,33495,1954,,333,,Sold,,,https://www.redfin.com/WA/University-Place/2019-Sunset-Dr-W-98466/home/23032976,NWMLS as Distributed by MLS Grid,2179802,N,Y,47.241537,-122.544545
PAST SALE,May-22-2023,Single Family Residential,1450 Cherry Ave,Fircrest,WA,98466,620000,4,2.5,University Place,2016,3311,2003,,308,125,Sold,,,https://www.redfin.com/WA/Fircrest/1450-Cherry-Ave-98466/home/3024950,NWMLS as Distributed by MLS Grid,2058071,N,Y,47.219342,-122.5069929
PAST SALE,April-21-2023,Single Family Residential,7316 46th Street Ct W,University Place,WA,98466,550000,4,2.0,University Place,1822,5609,1986,,302,,Sold,,,https://www.redfin.com/WA/University-Place/7316-46th-Street-Ct-W-98466/home/2725567,NWMLS as Distributed by MLS Grid,2047489,N,Y,47.2147032,-122.5357732
PAST SALE,October-27-2023,Single Family Residential,909 Altadena Dr,Fircrest,WA,98466,790000,3,2.5,Fircrest,2171,8470,1994,,364,,Sold,,,https://www.redfin.com/WA/Fircrest/909-Altadena-Dr-98466/home/2810899,NWMLS as Distributed by MLS Grid,2162499,N,Y,47.2313766,-122.5074028
PAST SALE,August-15-2023,Single Family Residential,1202 W Mount Dr,Fircrest,WA,98466,690000,3,2.0,Fircrest,1832,11755,1966,,377,,Sold,,,https://www.redfin.com/WA/Fircrest/1202-W-Mount-Dr-98466/home/2959853,NWMLS as Distributed by MLS Grid,2146079,N,Y,47.223961,-122.5199003
PAST SALE,August-31-2022,Single Family Residential,8625 37th St W,University Place,WA,98466,1185000,4,3.5,University Place,3431,9450,2022,,345,,Sold,,,https://www.redfin.com/WA/University-Place/8625-37th-St-W-98466/home/175236775,NWMLS as Distributed by MLS Grid,1956625,N,Y,47.225596,-122.5528885
PAST SALE,November-30-2022,Single Family Residential,118 Amherst St,Fircrest,WA,98466,465000,3,1.0,Regents Park,1066,16100,1948,,436,,Sold,,,https://www.redfin.com/WA/Fircrest/118-Amherst-St-98466/home/2957685,NWMLS as Distributed by MLS Grid,2008717,N,Y,47.2334067,-122.5061055
PAST SALE,July-1-2022,Single Family Residential,3904 80th Ave W,University Place,WA,98466,610000,3,2.0,University Place,1800,9001,1989,,339,,Sold,,,https://www.redfin.com/WA/University-Place/3904-80th-Ave-W-98466/home/2976557,NWMLS as Distributed by MLS Grid,1949448,N,Y,47.2219613,-122.5442521
PAST SALE,April-4-2023,Single Family Residential,1409 Evergreen Pl,Fircrest,WA,98466,600000,3,2.5,Fircrest,2146,9350,1968,,280,,Sold,,,https://www.redfin.com/WA/Fircrest/1409-Evergreen-Pl-98466/home/2907900,NWMLS as Distributed by MLS Grid,2047891,N,Y,47.2207252,-122.5193735
PAST SALE,May-10-2022,Single Family Residential,8220 42nd St W,University Place,WA,98466,730000,3,2.5,University Place,1901,13939,1990,,384,,Sold,,,https://www.redfin.com/WA/University-Place/8220-42nd-St-W-98466/home/2468069,NWMLS as Distributed by MLS Grid,1916250,N,Y,47.2191245,-122.5475521
PAST SALE,June-27-2023,Single Family Residential,7905 38th Street Ct W,University Place,WA,98466,585000,3,2.5,University Place,1676,9635,1988,,349,,Sold,,,https://www.redfin.com/WA/University-Place/7905-38th-Street-Ct-W-98466/home/2976548,NWMLS as Distributed by MLS Grid,2075976,N,Y,47.2222694,-122.5426785
PAST SALE,September-21-2022,Single Family Residential,3109 Tahoma Pl W,University Place,WA,98466,1120000,3,2.5,University Place,4055,19500,1946,,276,,Sold,,,https://www.redfin.com/WA/University-Place/3109-Tahoma-Pl-W-98466/home/2985747,NWMLS as Distributed by MLS Grid,1988652,N,Y,47.2318543,-122.5587644
PAST SALE,May-22-2023,Single Family Residential,4210 Corbit Rd W,University Place,WA,98466,988000,2,2.5,Sunset Beach,2786,18295,1957,,355,,Sold,,,https://www.redfin.com/WA/University-Place/4210-Corbit-Rd-W-98466/home/2469779,NWMLS as Distributed by MLS Grid,2058345,N,Y,47.2184441,-122.5687924
PAST SALE,June-21-2023,Single Family Residential,3114 Glendale Dr W,University Place,WA,98466,530000,3,1.0,University Place,1366,6000,1945,,388,,Sold,,,https://www.redfin.com/WA/University-Place/3114-Glendale-Dr-W-98466/home/2985787,NWMLS as Distributed by MLS Grid,2078012,N,Y,47.2314362,-122.5551302
PAST SALE,May-18-2023,Single Family Residential,413 Regents Blvd,Fircrest,WA,98466,475000,3,1.0,Fircrest,1280,8250,1959,,371,,Sold,,,https://www.redfin.com/WA/Fircrest/413-Regents-Blvd-98466/home/2957291,NWMLS as Distributed by MLS Grid,2057821,N,Y,47.2370891,-122.5112556
PAST SALE,June-1-2023,Single Family Residential,4510 60th Ave W,University Place,WA,98466,425000,3,1.5,University Place,1252,9750,1968,,339,,Sold,,,https://www.redfin.com/WA/University-Place/4510-60th-Ave-W-98466/home/2933333,NWMLS as Distributed by MLS Grid,2070432,N,Y,47.2161936,-122.5177053
PAST SALE,January-20-2024,Single Family Residential,8228 24th Street Ct W,University Place,WA,98466,974000,6,4.0,University Place,5088,10000,1974,,191,,Sold,,,https://www.redfin.com/WA/University-Place/8228-24th-Street-Ct-W-98466/home/2777031,NWMLS as Distributed by MLS Grid,2178290,N,Y,47.2372468,-122.5469675
PAST SALE,May-27-2022,Single Family Residential,1017 Corona Dr,Fircrest,WA,98466,820000,4,3.0,Fircrest,2304,12368,1962,,356,,Sold,,,https://www.redfin.com/WA/Fircrest/1017-Corona-Dr-98466/home/2901009,NWMLS as Distributed by MLS Grid,1925199,N,Y,47.225344,-122.5191628
PAST SALE,September-20-2023,Single Family Residential,3609 Crestview Dr W,University Place,WA,98466,1050000,5,3.5,University Place,3058,35924,1958,,343,,Sold,,,https://www.redfin.com/WA/University-Place/3609-Crestview-Dr-W-98466/home/22785542,NWMLS as Distributed by MLS Grid,2143124,N,Y,47.2257184,-122.5493419
PAST SALE,August-31-2022,Single Family Residential,1021 Panorama Dr,Fircrest,WA,98466,730000,4,2.5,Fircrest,2603,10965,1966,,280,,Sold,,,https://www.redfin.com/WA/Fircrest/1021-Panorama-Dr-98466/home/2959835,NWMLS as Distributed by MLS Grid,1971173,N,Y,47.2235274,-122.5176504
PAST SALE,June-17-2022,Single Family Residential,6512 46th Street Ct W,University Place,WA,98466,880000,4,2.5,University Place,2472,9000,1988,,356,,Sold,,,https://www.redfin.com/WA/University-Place/6512-46th-Street-Ct-W-98466/home/2959915,NWMLS as Distributed by MLS Grid,1935621,N,Y,47.2147486,-122.5242588
PAST SALE,July-13-2023,Single Family Residential,4217 Sunset Dr W,University Place,WA,98466,560000,3,2.0,University Place,2148,11500,1953,,261,,Sold,,,https://www.redfin.com/WA/University-Place/4217-Sunset-Dr-W-98466/home/2467884,NWMLS as Distributed by MLS Grid,2075990,N,Y,47.2184863,-122.544744
PAST SALE,September-19-2023,Single Family Residential,3502 Soundview Dr W,University Place,WA,98466,1320000,3,2.5,University Place,2544,42885,1957,,519,,Sold,,,https://www.redfin.com/WA/University-Place/3502-Soundview-Dr-W-98466/home/2968095,NWMLS as Distributed by MLS Grid,2151957,N,Y,47.2277804,-122.5626715
PAST SALE,August-9-2023,Single Family Residential,3811 Palisades Pl W,University Place,WA,98466,630000,4,2.5,University Place,2034,11250,1971,,310,,Sold,,,https://www.redfin.com/WA/University-Place/3811-Palisades-Pl-W-98466/home/2968186,NWMLS as Distributed by MLS Grid,2135200,N,Y,47.222353,-122.5626765
PAST SALE,June-8-2022,Single Family Residential,134 Regents Blvd,Fircrest,WA,98466,560000,2,2.0,Fircrest,1467,5250,1945,,382,,Sold,,,https://www.redfin.com/WA/Fircrest/134-Regents-Blvd-98466/home/2957668,NWMLS as Distributed by MLS Grid,1926396,N,Y,47.2341495,-122.5069814
PAST SALE,July-18-2022,Single Family Residential,5215 46th Street Ct W,University Place,WA,98466,510000,3,1.0,University Place,1255,13504,1939,,406,,Sold,,,https://www.redfin.com/WA/University-Place/5215-46th-Street-Ct-W-98466/home/2466517,NWMLS as Distributed by MLS Grid,1949611,N,Y,47.2151606,-122.5069344
PAST SALE,May-13-2022,Single Family Residential,4226 Sunset Dr W,University Place,WA,98466,579000,3,1.0,Curtis,1302,24928,1954,,445,,Sold,,,https://www.redfin.com/WA/University-Place/4226-Sunset-Dr-W-98466/home/2467929,NWMLS as Distributed by MLS Grid,1918090,N,Y,47.2178913,-122.5456783
PAST SALE,September-19-2023,Single Family Residential,1446 Cherry Ave,Fircrest,WA,98466,620000,4,2.5,Fircrest,2186,2975,2003,,284,125,Sold,,,https://www.redfin.com/WA/Fircrest/1446-Cherry-Ave-98466/home/3024951,NWMLS as Distributed by MLS Grid,2153232,N,Y,47.2194963,-122.5070427
PAST SALE,June-15-2022,Single Family Residential,4417 68th Ave W,University Place,WA,98466,585000,4,2.0,University Place,2000,9698,1969,,293,,Sold,,,https://www.redfin.com/WA/University-Place/4417-68th-Ave-W-98466/home/2823949,NWMLS as Distributed by MLS Grid,1935040,N,Y,47.2166022,-122.5273685
PAST SALE,June-2-2022,Single Family Residential,2215 Mt View Ave W,University Place,WA,98466,575500,3,1.5,University Place,1458,9500,1957,,395,,Sold,,,https://www.redfin.com/WA/University-Place/2215-Mtn-View-Ave-W-98466/home/2462792,NWMLS as Distributed by MLS Grid,1921399,N,Y,47.2395354,-122.5421144
PAST SALE,July-13-2022,Single Family Residential,7920 W 21st St,University Place,WA,98466,420000,4,2.5,University Place,1568,10128,1940,,268,,Sold,,,https://www.redfin.com/WA/University-Place/7920-21st-St-W-98466/home/2776899,NWMLS as Distributed by MLS Grid,1958243,N,Y,47.2405471,-122.5434833
PAST SALE,April-6-2022,Single Family Residential,4722 61st Ave W,University Place,WA,98466,915000,4,3.0,University Place,2652,10800,1967,,345,,Sold,,,https://www.redfin.com/WA/University-Place/4722-61st-Ave-W-98466/home/2933398,NWMLS as Distributed by MLS Grid,1897596,N,Y,47.2138594,-122.518626
PAST SALE,January-26-2024,Single Family Residential,1028 Broadview Dr,Fircrest,WA,98466,755000,4,3.0,Fircrest,2600,10198,1965,,290,,Sold,,,https://www.redfin.com/WA/Fircrest/1028-Broadview-Dr-98466/home/2901038,NWMLS as Distributed by MLS Grid,2187723,N,Y,47.2256342,-122.5201237
PAST SALE,February-13-2024,Single Family Residential,1556 Woodside Ct,Fircrest,WA,98466,587000,3,2.5,Fircrest,2246,14462,1976,,261,,Sold,,,https://www.redfin.com/WA/Fircrest/1556-Woodside-Ct-98466/home/2988762,NWMLS as Distributed by MLS Grid,2195743,N,Y,47.2175549,-122.5230578
PAST SALE,May-27-2022,Single Family Residential,510 Farallone Ave,Fircrest,WA,98466,710000,4,2.0,Fircrest,2576,9000,1947,,276,,Sold,,,https://www.redfin.com/WA/Fircrest/510-Farallone-Ave-98466/home/2957468,NWMLS as Distributed by MLS Grid,1926041,N,Y,47.2354295,-122.5081755
PAST SALE,November-9-2023,Single Family Residential,3325 Greenwood Ave W,University Place,WA,98466,530000,3,2.0,University Place,1982,9000,1954,,267,,Sold,,,https://www.redfin.com/WA/University-Place/3325-Greenwood-Ave-W-98466/home/2920284,NWMLS as Distributed by MLS Grid,2164596,N,Y,47.228939,-122.5413109
PAST SALE,April-27-2022,Single Family Residential,3138 Glendale Dr W,University Place,WA,98466,630000,3,2.0,University Place,1676,7497,1940,,376,,Sold,,,https://www.redfin.com/WA/University-Place/3138-Glendale-Dr-W-98466/home/2985793,NWMLS as Distributed by MLS Grid,1910715,N,Y,47.2304875,-122.5551694
PAST SALE,February-28-2023,Single Family Residential,5702 42nd St W,University Place,WA,98466,475000,3,1.5,University Place,1398,10240,1962,,340,,Sold,,,https://www.redfin.com/WA/University-Place/5702-42nd-St-W-98466/home/2989298,NWMLS as Distributed by MLS Grid,2033185,N,Y,47.2190128,-122.5129829
